truck_id,temperature,fuel,latitude,longitude,timestamp
CRST-99974,18.2,60.7,36.423305,-97.624944,25-06-2026 07:41
SAIA-18977,62.6,8.7,48.104964,-114.196724,25-06-2026 07:42
CRST-74685,3.6,56.8,25.026637,-115.337541,25-06-2026 07:42
KNGT-18740,4.7,50.5,44.837532,-81.99378,25-06-2026 07:43
CRST-44083,5.5,60.4,47.230676,-79.840423,25-06-2026 07:43
CRST-15422,-4.7,72.3,39.461222,-74.728088,25-06-2026 07:44
CRST-38653,16.1,42.8,37.483082,-87.604098,25-06-2026 07:44
WERN-53231,46.0,34.9,36.563373,-123.044114,25-06-2026 07:45
SWFT-28582,44.8,20.9,35.376913,-107.564416,25-06-2026 07:45
WERN-40633,-24.6,18.4,47.582343,-107.821024,25-06-2026 07:46
SCHN-91993,48.0,85.5,31.650473,-101.650202,25-06-2026 07:46
WERN-84491,12.3,13.5,25.801561,-104.0773,25-06-2026 07:47
SCHN-30889,-23.1,9.4,42.158637,-106.406113,25-06-2026 07:47
KNGT-64799,69.1,71.3,40.85858,-76.105726,25-06-2026 07:48
CRST-89002,58.0,67.5,42.559517,-97.404498,25-06-2026 07:48
CRST-56448,9.0,82.2,39.935068,-86.379279,25-06-2026 07:49
WERN-56334,39.8,5.8,39.642812,-99.628227,25-06-2026 07:49
KNGT-51942,35.6,36.7,44.028511,-121.508606,25-06-2026 07:50
USAT-00251,68.6,31.4,41.917625,-70.800693,25-06-2026 07:50
SCHN-44200,-7.8,17.4,45.043227,-72.050216,25-06-2026 07:51
SCHN-81876,-4.8,15.7,27.594808,-114.99559,25-06-2026 07:51
HUBG-48718,38.7,92.7,29.055547,-97.344037,25-06-2026 07:52
HUBG-42689,-17.9,12.9,45.89758,-118.701906,25-06-2026 07:52
SCHN-80697,53.0,55.2,37.833121,-97.186182,25-06-2026 07:53
USAT-47336,-4.7,4.1,48.856634,-87.555342,25-06-2026 07:53
USAT-23947,47.9,94.0,33.207341,-119.193158,25-06-2026 07:54
HUBG-61398,-10.4,6.6,32.764973,-81.634242,25-06-2026 07:54
HUBG-43695,45.3,8.7,37.144316,-74.38837,25-06-2026 07:55
USAT-15572,-17.4,8.8,38.046269,-115.600588,25-06-2026 07:55
KNGT-12071,-15.1,81.8,38.072327,-68.420251,25-06-2026 07:56
HUBG-88866,-20.4,64.8,45.836811,-88.38051,25-06-2026 07:56
SCHN-99999,37.7,94.8,30.416009,-68.266986,25-06-2026 07:57
HUBG-87981,-9.3,16.4,34.610057,-104.97102,25-06-2026 07:57
USAT-45869,9.5,21.2,28.689156,-74.662016,25-06-2026 07:58
CRST-64241,59.4,42.4,43.183263,-94.411855,25-06-2026 07:58
CRST-15206,5.1,75.6,28.242694,-75.853275,25-06-2026 07:59
HUBG-75816,-9.4,64.5,26.157341,-104.200255,25-06-2026 07:59
HUBG-79226,38.6,19.9,34.903223,-68.297964,25-06-2026 08:00
CRST-65960,-9.9,79.1,35.535082,-101.630259,25-06-2026 08:00
SCHN-26433,44.3,86.2,34.18423,-86.740023,25-06-2026 08:01
SWFT-64205,17.3,98.6,33.538358,-93.926919,25-06-2026 08:01
CRST-49663,63.8,27.2,26.93154,-121.728603,25-06-2026 08:02
SCHN-53387,-2.9,50.8,25.201043,-101.403171,25-06-2026 08:02
HUBG-10465,21.2,24.7,43.229155,-107.194461,25-06-2026 08:03
SAIA-93803,55.9,22.9,45.314261,-91.02587,25-06-2026 08:03
SAIA-55034,36.7,54.6,29.62419,-104.621275,25-06-2026 08:04
WERN-70374,-5.5,3.3,29.348271,-121.113601,25-06-2026 08:04
SAIA-03180,-18.3,13.9,41.287092,-101.659717,25-06-2026 08:05
WERN-28747,28.3,47.1,32.145232,-117.522764,25-06-2026 08:05
HUBG-85113,29.0,46.4,32.902007,-79.388101,25-06-2026 08:06
CRST-09102,-4.6,67.4,28.258852,-90.076251,25-06-2026 08:06
SAIA-57277,50.1,16.6,40.446216,-106.533413,25-06-2026 08:07
KNGT-34850,-2.6,83.4,48.678718,-121.402086,25-06-2026 08:07
HUBG-73781,67.3,72.0,25.294155,-75.271403,25-06-2026 08:08
SCHN-51062,42.6,17.9,42.418545,-99.22366,25-06-2026 08:08
SCHN-91776,32.5,36.4,24.74923,-90.485639,25-06-2026 08:09
HUBG-67915,37.2,97.6,37.604573,-116.92854,25-06-2026 08:09
SCHN-49774,-24.4,89.3,27.317092,-96.8734,25-06-2026 08:10
HUBG-18761,9.3,14.3,42.255118,-119.742801,25-06-2026 08:10
SCHN-97899,57.3,81.5,46.824781,-75.557031,25-06-2026 08:11
KNGT-57943,62.6,15.7,39.428432,-70.946032,25-06-2026 08:11
WERN-08884,-6.8,50.1,45.573191,-86.461353,25-06-2026 08:12
HUBG-34111,60.3,77.0,40.438679,-77.211094,25-06-2026 08:12
SAIA-07729,10.5,85.7,30.606622,-123.594297,25-06-2026 08:13
USAT-50371,41.1,18.7,45.825501,-87.398095,25-06-2026 08:13
KNGT-31467,58.2,18.2,34.246151,-80.403703,25-06-2026 08:14
KNGT-92774,-3.9,70.2,30.847837,-124.295458,25-06-2026 08:14
HUBG-15298,-12.1,83.7,37.437855,-75.679928,25-06-2026 08:15
SAIA-70409,19.9,76.8,44.291623,-86.961097,25-06-2026 08:15
SCHN-67030,34.2,97.7,48.650488,-78.248206,25-06-2026 08:16
WERN-17787,28.9,3.3,31.69236,-105.489759,25-06-2026 08:16
CRST-28847,39.6,5.3,36.934015,-82.314929,25-06-2026 08:17
WERN-49409,62.3,99.5,48.902549,-118.25809,25-06-2026 08:17
CRST-40303,-14.1,42.6,36.780809,-86.917187,25-06-2026 08:18
SAIA-52061,66.5,72.7,24.639197,-74.588682,25-06-2026 08:18
SAIA-86015,-9.7,14.9,40.997351,-108.571609,25-06-2026 08:19
HUBG-13175,63.6,37.3,42.470368,-118.880296,25-06-2026 08:19
CRST-14844,47.1,99.6,45.024552,-77.829686,25-06-2026 08:20
SWFT-34999,52.1,77.5,45.329948,-121.219912,25-06-2026 08:20
SWFT-73961,58.1,82.5,37.393504,-70.208668,25-06-2026 08:21
HUBG-98303,-14.3,46.9,43.06812,-83.328278,25-06-2026 08:21
SCHN-52740,38.1,15.8,29.920576,-110.802155,25-06-2026 08:22
SWFT-18647,7.9,95.5,24.186409,-92.875623,25-06-2026 08:22
SAIA-73112,11.1,0.1,27.361287,-90.403632,25-06-2026 08:23
KNGT-56526,25.0,89.6,46.876765,-68.947226,25-06-2026 08:23
WERN-42660,31.9,21.7,45.138311,-104.46183,25-06-2026 08:24
USAT-70985,41.8,98.9,26.259125,-123.938622,25-06-2026 08:24
KNGT-05978,33.0,10.2,35.861554,-113.370737,25-06-2026 08:25
HUBG-70413,-3.4,2.4,45.103173,-110.447695,25-06-2026 08:25
WERN-76293,9.4,5.4,24.946587,-101.928903,25-06-2026 08:26
SAIA-66882,56.8,31.0,45.023713,-97.907459,25-06-2026 08:26
SWFT-06686,42.8,84.0,42.754983,-85.763355,25-06-2026 08:27
KNGT-99619,18.7,52.6,34.977018,-112.502259,25-06-2026 08:27
KNGT-88920,-2.4,28.9,41.21502,-100.276087,25-06-2026 08:28
HUBG-10073,54.1,23.7,43.102362,-112.430744,25-06-2026 08:28
WERN-87310,-1.3,5.7,40.213598,-102.493804,25-06-2026 08:29
SCHN-03718,60.9,92.1,28.645825,-100.482752,25-06-2026 08:29
SCHN-83938,16.8,52.8,37.08633,-87.655621,25-06-2026 08:30
SCHN-82795,37.9,80.4,25.705197,-77.636573,25-06-2026 08:30
HUBG-26956,-3.9,17.9,40.169645,-123.218591,25-06-2026 08:31
USAT-93930,-10.4,93.3,41.938181,-69.552987,25-06-2026 08:31
USAT-45015,-2.5,23.3,32.44212,-67.131125,25-06-2026 08:32
SWFT-83593,27.9,16.5,30.683152,-76.98354,25-06-2026 08:32
USAT-22251,40.3,57.3,38.63357,-84.060868,25-06-2026 08:33
WERN-55993,20.8,10.3,44.433538,-83.315138,25-06-2026 08:33
USAT-62776,49.8,72.3,38.523468,-95.199294,25-06-2026 08:34
SWFT-17495,-10.6,93.3,28.240769,-77.622153,25-06-2026 08:34
SCHN-66169,64.0,59.0,33.437149,-106.489568,25-06-2026 08:35
SAIA-15955,32.0,72.5,27.498511,-119.344662,25-06-2026 08:35
SCHN-52562,6.6,40.7,25.368353,-93.228004,25-06-2026 08:36
SCHN-97094,27.0,49.3,26.898471,-78.066833,25-06-2026 08:36
WERN-63937,17.0,18.3,46.461119,-107.983853,25-06-2026 08:37
HUBG-89989,51.8,39.7,36.674743,-79.694507,25-06-2026 08:37
KNGT-19948,2.2,56.8,31.68801,-74.595402,25-06-2026 08:38
KNGT-48084,34.3,33.7,31.904037,-85.794296,25-06-2026 08:38
SCHN-08963,44.4,65.3,26.625369,-113.55821,25-06-2026 08:39
SCHN-18730,67.4,45.0,36.324555,-77.464158,25-06-2026 08:39
SWFT-50848,-16.4,55.5,46.912482,-97.761736,25-06-2026 08:40
CRST-29124,34.1,2.4,34.444231,-92.528329,25-06-2026 08:40
CRST-76245,9.5,87.5,36.486672,-89.765847,25-06-2026 08:41
WERN-54130,12.3,14.9,24.645059,-85.938583,25-06-2026 08:41
SAIA-09417,15.4,78.7,26.437165,-97.029132,25-06-2026 08:42
KNGT-49507,7.0,73.1,25.564758,-90.074619,25-06-2026 08:42
WERN-46794,25.3,47.1,36.421264,-120.195438,25-06-2026 08:43
USAT-75517,-1.8,6.6,35.202227,-121.261427,25-06-2026 08:43
SAIA-15626,55.7,56.3,24.050459,-69.222,25-06-2026 08:44
SWFT-68999,54.4,16.8,46.66877,-89.928902,25-06-2026 08:44
CRST-90670,-16.1,83.2,39.558939,-95.360118,25-06-2026 08:45
HUBG-47882,-17.8,53.9,32.659884,-79.642132,25-06-2026 08:45
SWFT-63624,14.7,42.3,34.961133,-113.133654,25-06-2026 08:46
USAT-42276,38.5,69.7,48.994122,-97.920124,25-06-2026 08:46
SCHN-31709,32.1,99.9,35.942947,-84.364995,25-06-2026 08:47
USAT-49195,-5.3,52.5,43.618658,-104.755859,25-06-2026 08:47
SAIA-30015,27.3,90.0,34.388882,-112.893254,25-06-2026 08:48
SAIA-48121,-23.1,2.7,36.945456,-68.914777,25-06-2026 08:48
SCHN-48468,-9.3,52.0,41.704213,-75.376829,25-06-2026 08:49
KNGT-46961,1.6,17.9,30.932559,-76.375696,25-06-2026 08:49
WERN-03689,44.4,84.4,45.531423,-96.280435,25-06-2026 08:50
WERN-99149,46.5,36.0,31.084393,-69.091184,25-06-2026 08:50
SCHN-23787,-13.3,50.0,42.974133,-74.206413,25-06-2026 08:51
KNGT-97755,-9.0,83.9,43.300353,-87.523298,25-06-2026 08:51
SWFT-29014,-6.4,94.1,24.91767,-106.610315,25-06-2026 08:52
USAT-28579,29.2,15.8,35.20434,-100.572117,25-06-2026 08:52
SWFT-74110,-16.9,20.4,45.880526,-112.95313,25-06-2026 08:53
SCHN-54784,49.8,64.3,46.561905,-77.128081,25-06-2026 08:53
WERN-45681,39.3,92.2,29.774258,-88.364227,25-06-2026 08:54
HUBG-74876,42.6,29.1,38.808684,-121.082233,25-06-2026 08:54
WERN-03461,3.0,41.0,27.885902,-113.767625,25-06-2026 08:55
WERN-69162,27.3,17.5,43.648637,-121.235159,25-06-2026 08:55
SWFT-07172,4.0,90.7,26.724464,-103.297661,25-06-2026 08:56
SCHN-36588,16.0,84.8,46.163763,-72.693555,25-06-2026 08:56
SAIA-86456,-16.5,58.8,43.035496,-91.881998,25-06-2026 08:57
WERN-78748,-6.4,13.7,35.674118,-83.429601,25-06-2026 08:57
SWFT-30142,-17.2,60.9,38.006773,-85.328759,25-06-2026 08:58
WERN-84297,33.8,56.6,36.726771,-104.738375,25-06-2026 08:58
SWFT-39457,51.4,39.4,28.90115,-106.708089,25-06-2026 08:59
SWFT-67586,68.0,18.0,34.534385,-94.033205,25-06-2026 08:59
CRST-34981,40.1,97.7,37.464124,-95.89697,25-06-2026 09:00
USAT-05782,56.6,56.8,26.571794,-102.121123,25-06-2026 09:00
CRST-64496,7.8,49.1,24.932322,-102.558044,25-06-2026 09:01
HUBG-09900,51.2,19.5,28.883597,-103.024004,25-06-2026 09:01
SWFT-43867,-3.5,77.9,46.345323,-84.475673,25-06-2026 09:02
SCHN-94107,27.7,96.1,30.462801,-107.752314,25-06-2026 09:02
USAT-20210,10.9,88.2,40.156996,-78.523415,25-06-2026 09:03
HUBG-75265,40.3,89.3,45.665686,-72.742602,25-06-2026 09:03
CRST-30909,30.7,29.7,29.250682,-119.618015,25-06-2026 09:04
WERN-37984,48.9,20.8,42.337132,-88.770011,25-06-2026 09:04
HUBG-12027,-3.0,84.3,38.722146,-113.20247,25-06-2026 09:05
KNGT-77252,59.9,18.3,46.704497,-120.715825,25-06-2026 09:05
USAT-08728,4.8,13.8,33.793669,-75.585312,25-06-2026 09:06
CRST-84990,-18.5,41.2,25.255938,-74.336511,25-06-2026 09:06
HUBG-83505,12.5,94.3,46.601975,-124.709534,25-06-2026 09:07
SAIA-59475,-21.8,88.6,47.028725,-87.940337,25-06-2026 09:07
SAIA-24403,37.4,33.4,30.608688,-120.803985,25-06-2026 09:08
SCHN-63561,-7.1,53.7,34.511208,-92.796612,25-06-2026 09:08
USAT-45529,45.3,29.6,35.251697,-114.168106,25-06-2026 09:09
SCHN-84717,61.3,62.4,25.318233,-111.889646,25-06-2026 09:09
SCHN-64532,31.0,35.9,34.826385,-111.741975,25-06-2026 09:10
HUBG-86993,38.1,46.7,28.12784,-67.584938,25-06-2026 09:10
SCHN-82130,15.6,91.2,34.274506,-83.261057,25-06-2026 09:11
HUBG-84768,-16.6,88.4,34.897106,-113.90776,25-06-2026 09:11
CRST-65393,15.9,40.9,34.492588,-117.034777,25-06-2026 09:12
SAIA-13138,14.0,43.1,39.022152,-74.41038,25-06-2026 09:12
WERN-62376,11.7,32.6,42.281571,-87.716301,25-06-2026 09:13
HUBG-00814,34.3,60.9,33.326221,-104.277289,25-06-2026 09:13
USAT-55333,23.7,91.3,43.396635,-117.526708,25-06-2026 09:14
HUBG-78102,61.4,4.7,44.919762,-74.452843,25-06-2026 09:14
SCHN-18471,46.9,35.9,32.188743,-92.17079,25-06-2026 09:15
KNGT-83448,42.7,99.3,28.513719,-98.943046,25-06-2026 09:15
WERN-40776,61.0,18.7,35.409563,-84.420196,25-06-2026 09:16
WERN-26845,20.6,66.4,32.849696,-103.836734,25-06-2026 09:16
KNGT-88193,62.3,12.7,31.080354,-76.069406,25-06-2026 09:17
SWFT-14261,14.4,22.1,44.145207,-73.151518,25-06-2026 09:17
SWFT-90305,2.4,88.9,47.539696,-116.573645,25-06-2026 09:18
SAIA-66569,50.1,75.3,35.371393,-76.486347,25-06-2026 09:18
SWFT-11331,51.1,97.7,25.766294,-108.251105,25-06-2026 09:19
SAIA-95293,14.0,24.1,34.662963,-108.309668,25-06-2026 09:19
WERN-32410,35.2,40.2,32.26449,-122.314496,25-06-2026 09:20
HUBG-24708,57.3,34.3,38.391348,-114.215885,25-06-2026 09:20
SCHN-08995,-22.3,28.4,29.947139,-71.315746,25-06-2026 09:21
HUBG-92631,47.6,90.7,41.490442,-92.513834,25-06-2026 09:21
HUBG-85745,8.1,11.3,48.081537,-83.937845,25-06-2026 09:22
HUBG-37257,63.4,97.4,29.290587,-106.579798,25-06-2026 09:22
SWFT-97735,-11.8,9.0,34.777853,-93.747713,25-06-2026 09:23
USAT-37412,36.2,78.1,42.692534,-95.014015,25-06-2026 09:23
KNGT-90887,47.1,4.1,30.866708,-105.248282,25-06-2026 09:24
CRST-43218,-11.2,31.4,41.87706,-96.447792,25-06-2026 09:24
SWFT-66504,58.1,46.4,37.364734,-119.504261,25-06-2026 09:25
SWFT-05897,13.5,7.9,38.596318,-113.325241,25-06-2026 09:25
WERN-06714,-22.1,12.4,32.598295,-67.892926,25-06-2026 09:26
SWFT-62881,37.4,63.3,28.013979,-70.472793,25-06-2026 09:26
HUBG-40859,-24.6,11.1,38.326934,-96.447451,25-06-2026 09:27
SWFT-42199,64.1,93.0,36.198528,-72.644166,25-06-2026 09:27
CRST-53535,23.7,16.2,33.046173,-83.908169,25-06-2026 09:28
HUBG-06593,58.4,72.5,46.464622,-81.084222,25-06-2026 09:28
SCHN-74405,38.4,80.6,43.788926,-70.790909,25-06-2026 09:29
SCHN-73093,64.1,37.2,26.50232,-86.234412,25-06-2026 09:29
SAIA-61496,26.5,93.4,42.839203,-108.816134,25-06-2026 09:30
SCHN-04054,5.9,41.9,42.004443,-97.066438,25-06-2026 09:30
SAIA-69687,-17.4,30.9,43.080583,-114.386091,25-06-2026 09:31
SAIA-63636,-0.9,71.4,44.395953,-121.445829,25-06-2026 09:31
USAT-87969,61.0,34.5,26.024848,-110.469541,25-06-2026 09:32
SWFT-86828,68.4,73.6,48.962539,-85.579919,25-06-2026 09:32
SAIA-00792,-21.5,23.6,46.686294,-89.689228,25-06-2026 09:33
CRST-88095,-0.6,23.8,29.66132,-95.514295,25-06-2026 09:33
HUBG-27695,-5.7,35.9,31.722365,-108.544924,25-06-2026 09:34
KNGT-65258,24.0,67.2,31.85315,-89.899489,25-06-2026 09:34
HUBG-72462,18.6,92.6,40.658077,-91.598442,25-06-2026 09:35
HUBG-81510,68.2,76.8,41.216108,-104.962143,25-06-2026 09:35
SCHN-27549,8.6,35.4,25.828584,-92.185973,25-06-2026 09:36
WERN-10342,31.3,42.6,29.654408,-108.126442,25-06-2026 09:36
KNGT-30846,50.6,51.3,41.735897,-81.298289,25-06-2026 09:37
SAIA-42054,-23.6,7.3,33.277104,-105.237171,25-06-2026 09:37
SCHN-21548,50.1,49.7,34.801665,-82.021622,25-06-2026 09:38
HUBG-51545,40.8,47.2,37.332833,-100.927602,25-06-2026 09:38
SAIA-42809,61.4,59.9,24.27109,-104.341762,25-06-2026 09:39
CRST-08437,66.6,83.3,34.767744,-98.511633,25-06-2026 09:39
WERN-30491,28.8,92.7,44.782405,-67.350465,25-06-2026 09:40
CRST-65850,44.7,88.6,41.085321,-88.074539,25-06-2026 09:40
SWFT-24390,68.7,54.5,37.656765,-95.78226,25-06-2026 09:41
HUBG-73272,55.1,94.3,29.493698,-85.472315,25-06-2026 09:41
USAT-59147,30.3,98.2,45.881006,-71.577375,25-06-2026 09:42
KNGT-38509,-11.1,10.8,30.333178,-109.198357,25-06-2026 09:42
KNGT-89631,10.3,13.4,45.342039,-104.935614,25-06-2026 09:43
KNGT-86712,58.3,60.8,24.584734,-105.043726,25-06-2026 09:43
HUBG-08792,-17.1,79.8,34.504399,-82.573248,25-06-2026 09:44
WERN-31071,59.3,61.3,29.758618,-86.481538,25-06-2026 09:44
SAIA-04566,34.9,48.8,32.711111,-86.393943,25-06-2026 09:45
CRST-60138,51.9,62.4,29.701692,-123.457379,25-06-2026 09:45
SAIA-02428,13.2,30.2,26.649475,-124.806909,25-06-2026 09:46
SWFT-45785,4.1,70.1,32.852902,-94.325248,25-06-2026 09:46
CRST-05519,67.1,92.8,45.673087,-68.554797,25-06-2026 09:47
CRST-73753,31.0,92.8,46.897262,-86.963298,25-06-2026 09:47
SAIA-91942,40.1,81.7,33.263037,-120.890113,25-06-2026 09:48
CRST-04458,63.1,59.8,40.434277,-117.090737,25-06-2026 09:48
SCHN-97466,20.1,38.1,35.702411,-105.875361,25-06-2026 09:49
SAIA-99833,-17.2,50.6,28.26629,-103.373717,25-06-2026 09:49
SWFT-89583,-1.4,26.9,30.010799,-70.090214,25-06-2026 09:50
USAT-68934,34.2,56.6,46.012743,-120.708326,25-06-2026 09:50
USAT-68929,47.5,92.5,30.863535,-103.85964,25-06-2026 09:51
SWFT-55581,23.1,58.9,39.601328,-110.458921,25-06-2026 09:51
WERN-77194,35.9,50.5,30.61324,-124.218711,25-06-2026 09:52
CRST-23273,39.7,50.9,46.829712,-72.380953,25-06-2026 09:52
SAIA-22418,-21.0,4.5,44.227296,-111.779501,25-06-2026 09:53
SAIA-83815,20.2,62.1,44.967719,-112.518045,25-06-2026 09:53
CRST-74882,58.3,51.3,42.46468,-75.269999,25-06-2026 09:54
HUBG-89703,-19.3,72.6,41.817581,-85.191641,25-06-2026 09:54
KNGT-32796,39.1,24.9,26.786175,-120.905009,25-06-2026 09:55
USAT-69205,27.4,42.3,27.970137,-124.851312,25-06-2026 09:55
USAT-23999,43.3,79.4,25.696456,-105.606678,25-06-2026 09:56
SWFT-76522,59.7,45.0,47.33238,-73.001554,25-06-2026 09:56
SAIA-61598,59.4,94.0,32.114091,-120.990808,25-06-2026 09:57
KNGT-53678,53.2,52.6,43.82381,-88.898953,25-06-2026 09:57
WERN-49204,16.1,65.7,48.690848,-91.134651,25-06-2026 09:58
KNGT-66497,-8.1,10.5,29.811329,-89.457667,25-06-2026 09:58
USAT-41266,43.3,42.4,38.235378,-75.084159,25-06-2026 09:59
SWFT-13308,46.6,28.4,26.33667,-94.553312,25-06-2026 09:59
SWFT-37812,-10.9,11.0,31.355772,-85.385735,25-06-2026 10:00
WERN-44588,45.4,79.3,33.596234,-102.333021,25-06-2026 10:00
WERN-44329,45.4,86.0,36.793183,-104.849425,25-06-2026 10:01
WERN-70829,26.5,83.7,31.717687,-103.29187,25-06-2026 10:01
SCHN-85500,56.3,31.7,36.919586,-120.049614,25-06-2026 10:02
WERN-84381,60.7,7.7,30.131743,-97.552338,25-06-2026 10:02
WERN-43958,-8.1,56.6,39.396163,-74.334431,25-06-2026 10:03
WERN-87265,-8.3,92.3,48.266294,-116.600472,25-06-2026 10:03
SWFT-88508,-16.2,49.4,35.98249,-87.667885,25-06-2026 10:04
CRST-31686,62.4,70.7,37.367739,-73.285069,25-06-2026 10:04
SWFT-86156,-9.4,73.5,37.244697,-110.662319,25-06-2026 10:05
CRST-65707,25.8,48.5,31.215185,-99.346723,25-06-2026 10:05
CRST-91343,-16.2,66.6,39.580603,-69.422011,25-06-2026 10:06
WERN-72793,31.2,82.3,29.035936,-119.23655,25-06-2026 10:06
SAIA-57756,15.2,12.8,38.423062,-70.641304,25-06-2026 10:07
KNGT-17227,-2.9,28.7,47.011265,-81.235081,25-06-2026 10:07
HUBG-80662,39.7,59.3,31.163989,-120.300098,25-06-2026 10:08
SAIA-49794,19.6,54.2,29.771639,-79.973723,25-06-2026 10:08
HUBG-02495,21.5,43.2,46.486137,-73.988432,25-06-2026 10:09
HUBG-48196,66.9,36.7,24.659938,-72.657737,25-06-2026 10:09
SCHN-76756,4.9,76.1,37.786675,-88.824557,25-06-2026 10:10
CRST-67546,69.3,71.2,30.300325,-105.849853,25-06-2026 10:10
USAT-30203,54.7,22.7,48.989709,-107.622523,25-06-2026 10:11
CRST-80251,-9.7,88.6,39.648391,-87.431005,25-06-2026 10:11
SAIA-94692,8.4,97.1,48.810947,-88.860745,25-06-2026 10:12
USAT-15676,4.9,50.2,27.402083,-82.764698,25-06-2026 10:12
SWFT-19060,44.4,74.9,43.546477,-74.286557,25-06-2026 10:13
CRST-56871,0.3,70.1,34.856922,-78.358513,25-06-2026 10:13
USAT-95650,1.6,9.1,27.040614,-70.982065,25-06-2026 10:14
SWFT-38408,44.9,79.7,34.04343,-103.23144,25-06-2026 10:14
KNGT-73248,48.7,23.5,36.489856,-107.151077,25-06-2026 10:15
HUBG-26477,44.8,18.4,33.538114,-98.489438,25-06-2026 10:15
SCHN-19858,22.1,1.5,37.514003,-70.618383,25-06-2026 10:16
SAIA-83089,45.7,27.5,31.073992,-81.147179,25-06-2026 10:16
CRST-44698,31.2,35.3,28.799072,-104.134868,25-06-2026 10:17
SWFT-23980,56.5,39.0,29.669242,-75.614791,25-06-2026 10:17
CRST-46904,42.2,50.9,41.905865,-98.538701,25-06-2026 10:18
SCHN-85235,33.2,49.4,33.242846,-70.930205,25-06-2026 10:18
USAT-68348,33.8,38.5,34.146197,-111.862406,25-06-2026 10:19
CRST-35629,2.8,61.4,32.70882,-75.781318,25-06-2026 10:19
HUBG-40050,31.2,84.5,26.234772,-111.883291,25-06-2026 10:20
CRST-89060,67.6,5.7,47.91888,-113.265075,25-06-2026 10:20
CRST-06763,64.9,48.6,31.95112,-119.142378,25-06-2026 10:21
HUBG-92290,-13.5,2.0,42.492769,-103.169994,25-06-2026 10:21
SAIA-26051,12.4,49.0,34.506965,-89.388933,25-06-2026 10:22
SWFT-72628,-3.4,5.2,46.062582,-86.478248,25-06-2026 10:22
SWFT-09744,48.4,25.9,35.419411,-88.668486,25-06-2026 10:23
SAIA-33644,28.2,30.3,46.476916,-102.846958,25-06-2026 10:23
SWFT-63104,59.3,40.5,35.140388,-79.319532,25-06-2026 10:24
HUBG-95215,-12.8,99.1,30.312293,-73.857032,25-06-2026 10:24
SCHN-30403,34.0,74.4,27.780625,-113.983661,25-06-2026 10:25
SAIA-29903,21.0,85.3,36.074841,-87.956811,25-06-2026 10:25
HUBG-62470,30.7,91.3,37.749211,-118.734432,25-06-2026 10:26
SCHN-19681,52.6,29.1,43.724442,-121.28879,25-06-2026 10:26
HUBG-42739,55.3,7.1,40.77742,-69.069967,25-06-2026 10:27
WERN-27796,-25.0,24.2,34.686618,-100.615041,25-06-2026 10:27
HUBG-97979,56.2,94.6,48.37031,-120.848219,25-06-2026 10:28
SAIA-74891,68.1,73.1,44.588544,-73.992773,25-06-2026 10:28
SAIA-63093,47.8,60.2,44.490381,-71.246525,25-06-2026 10:29
USAT-29855,-6.3,97.5,24.095032,-110.254437,25-06-2026 10:29
SCHN-26594,3.2,43.2,28.953995,-87.655113,25-06-2026 10:30
SCHN-88753,-15.6,80.6,34.319491,-123.081821,25-06-2026 10:30
KNGT-24238,69.0,52.3,43.52012,-101.223543,25-06-2026 10:31
SAIA-81634,14.4,83.5,48.29174,-98.787067,25-06-2026 10:31
SCHN-07152,60.7,86.0,47.903833,-117.140646,25-06-2026 10:32
USAT-25571,48.1,11.2,37.786923,-71.644321,25-06-2026 10:32
KNGT-91475,8.7,42.5,26.332477,-73.243482,25-06-2026 10:33
USAT-28779,-0.4,35.6,43.159122,-94.006142,25-06-2026 10:33
CRST-11194,18.3,65.1,44.295436,-112.106104,25-06-2026 10:34
SAIA-69320,6.8,40.2,29.73864,-88.942114,25-06-2026 10:34
HUBG-80629,27.9,76.3,31.25041,-69.930178,25-06-2026 10:35
SAIA-71259,-22.2,38.3,46.843231,-118.183638,25-06-2026 10:35
HUBG-98992,34.2,36.4,46.719057,-82.773588,25-06-2026 10:36
HUBG-14714,59.3,26.4,42.72338,-71.580463,25-06-2026 10:36
WERN-79184,-3.6,47.9,41.29527,-123.557677,25-06-2026 10:37
KNGT-49891,7.7,62.6,48.15729,-93.557666,25-06-2026 10:37
USAT-12868,61.7,62.8,38.465287,-80.884095,25-06-2026 10:38
USAT-13598,41.2,48.3,29.256935,-110.75884,25-06-2026 10:38
USAT-32192,-23.7,87.7,38.534233,-84.056254,25-06-2026 10:39
WERN-68014,14.0,23.6,46.213888,-72.294512,25-06-2026 10:39
HUBG-86268,-13.5,31.6,48.759943,-116.006977,25-06-2026 10:40
SAIA-47738,-2.6,48.2,45.134684,-97.927719,25-06-2026 10:40
USAT-99778,47.9,45.0,44.013498,-115.73959,25-06-2026 10:41
USAT-71173,-16.7,60.4,42.019915,-121.74908,25-06-2026 10:41
SWFT-12441,6.5,21.0,29.236737,-110.15078,25-06-2026 10:42
USAT-42944,-9.9,24.1,36.740584,-99.907786,25-06-2026 10:42
KNGT-99765,48.0,64.9,46.687621,-72.924532,25-06-2026 10:43
HUBG-60716,11.9,95.1,46.801392,-79.326035,25-06-2026 10:43
KNGT-79210,20.8,73.7,48.030396,-109.335782,25-06-2026 10:44
WERN-64846,-12.1,70.8,31.194421,-115.133297,25-06-2026 10:44
HUBG-76458,61.2,43.2,45.571768,-109.63331,25-06-2026 10:45
